Product Name,Date,Price,Image
Apple iPhone 16 Pro 256GB,21.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,22.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,28.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,29.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,30.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,31.03.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.04.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.04.2025,"69.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.04.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.04.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,06.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.04.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
