phone_brand,phone_model,price_usd,storage,ram,launch_date,dimensions,weight,display_type,display_size,display_resolution,os,nfc,usb,battery,colors,video,chipset,cpu,gpu,year,foldable,ppi_density,price_range,os_type,os_version,battery_size,colors_available,chip_company,cpu_core,gpu_company,fingerprint,video_resolution
apple,Apple iPhone 15,716.99,512,6,9/22/2023,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),171,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",3349,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,461,medium price,iOS,17,Small,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15,525.98,256,6,9/22/2023,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),171,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",3349,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,461,medium price,iOS,17,Small,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,999.99,256,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,medium price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,1099.99,512,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,medium price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,1299.99,1000,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,medium price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro Max,1199.99,512,8,9/22/2023,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in),221,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.7,1290 x 2796,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",4441,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,460,high price,iOS,17,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,1424.52,256,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,high price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15,743.57,256,6,9/22/2023,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),171,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",3349,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,461,medium price,iOS,17,Small,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15,828.35,512,6,9/22/2023,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),171,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",3349,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,461,medium price,iOS,17,Small,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro Max,1079.75,512,8,9/22/2023,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in),221,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.7,1290 x 2796,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",4441,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,460,high price,iOS,17,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro Max,1261.82,1000,8,9/22/2023,159.9 x 76.7 x 8.3 mm (6.30 x 3.02 x 0.33 in),221,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.7,1290 x 2796,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",4441,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,460,high price,iOS,17,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Plus,814.03,256,6,9/22/2023,160.9 x 77.8 x 7.8 mm (6.33 x 3.06 x 0.31 in),201,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.7,1290 x 2796,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",4383,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,460,medium price,iOS,17,Medium,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Plus,995.76,512,6,9/22/2023,160.9 x 77.8 x 7.8 mm (6.33 x 3.06 x 0.31 in),201,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (HBM), 2000 nits (peak)",6.7,1290 x 2796,"iOS 17, upgradable to iOS 18",1,"USB Type-C 2.0, DisplayPort",4383,"Black, Blue, Green, Yellow, Pink","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A16 Bionic (4 nm),Hexa-core (2x3.46 GHz Everest + 4x2.02 GHz Sawtooth),Apple GPU (5-core graphics),1/1/2023,0,460,medium price,iOS,17,Medium,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro,967.24,256,8,9/22/2023,146.6 x 70.6 x 8.3 mm (5.77 x 2.78 x 0.33 in),187,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",3274,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,461,medium price,iOS,17,Small,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro,1059.91,512,8,9/22/2023,146.6 x 70.6 x 8.3 mm (5.77 x 2.78 x 0.33 in),187,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",3274,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,461,high price,iOS,17,Small,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 15 Pro,1204.62,1000,8,9/22/2023,146.6 x 70.6 x 8.3 mm (5.77 x 2.78 x 0.33 in),187,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.1,1179 x 2556,"iOS 17, upgradable to iOS 18",1,"USB Type-C 3.2 Gen 2, DisplayPort",3274,"Black Titanium, White Titanium, Blue Titanium, Natural Titanium","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video, stereo sound rec.",Apple A17 Pro (3 nm),Hexa-core (2x3.78 GHz + 4x2.11 GHz),Apple GPU (6-core graphics),1/1/2023,0,461,high price,iOS,17,Small,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16,1024.92,256,8,9/20/2024,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),170,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.1,1179 x 2556,iOS 18,1,"USB Type-C 2.0, DisplayPort",3561,"Black, White, Pink, Teal, Ultramarine","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A18 (3 nm),Hexa-core (2x4.04 GHz + 4x2.20 GHz),Apple GPU (5-core graphics),1/1/2024,0,460,medium price,iOS,18,Medium,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16,1165.32,512,8,9/20/2024,147.6 x 71.6 x 7.8 mm (5.81 x 2.82 x 0.31 in),170,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.1,1179 x 2556,iOS 18,1,"USB Type-C 2.0, DisplayPort",3561,"Black, White, Pink, Teal, Ultramarine","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A18 (3 nm),Hexa-core (2x4.04 GHz + 4x2.20 GHz),Apple GPU (5-core graphics),1/1/2024,0,460,medium price,iOS,18,Medium,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Plus,1186.92,256,8,9/20/2024,160.9 x 77.8 x 7.8 mm (6.33 x 3.06 x 0.31 in),199,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.7,1290 x 2796,iOS 18,1,"USB Type-C 2.0, DisplayPort",4674,"Black, White, Pink, Teal, Ultramarine","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A18 (3 nm),Hexa-core (2x4.04 GHz + 4x2.20 GHz),Apple GPU (5-core graphics),1/1/2024,0,460,medium price,iOS,18,Large,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Plus,1327.32,512,8,9/20/2024,160.9 x 77.8 x 7.8 mm (6.33 x 3.06 x 0.31 in),199,"Super Retina XDR OLED, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.7,1290 x 2796,iOS 18,1,"USB Type-C 2.0, DisplayPort",4674,"Black, White, Pink, Teal, Ultramarine","4K@24/25/30/60fps, 1080p@25/30/60/120/240fps, HDR, Dolby Vision HDR (up to 60fps), stereo sound rec.",Apple A18 (3 nm),Hexa-core (2x4.04 GHz + 4x2.20 GHz),Apple GPU (5-core graphics),1/1/2024,0,460,medium price,iOS,18,Large,5,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,1492.55,512,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,high price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro,1705.32,1000,8,9/20/2024,149.6 x 71.5 x 8.3 mm (5.89 x 2.81 x 0.33 in),199,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.3,1206 x 2622,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",3582,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,high price,iOS,18,Medium,4,Apple,Hexa-core,Apple,Face,4K
apple,Apple iPhone 16 Pro Max,1564.92,512,8,9/20/2024,163 x 77.6 x 8.3 mm (6.42 x 3.06 x 0.33 in),227,"LTPO Super Retina XDR OLED, 120Hz, HDR10, Dolby Vision, 1000 nits (typ), 2000 nits (HBM)",6.9,1320 x 2868,iOS 18,1,"USB Type-C 3.2 Gen 2, DisplayPort",4685,"Black Titanium, White Titanium, Natural Titanium, Desert Titanium","4K@24/25/30/60/100/120fps, 1080p@25/30/60/120/240fps, 10-bit HDR, Dolby Vision HDR (up to 60fps), ProRes, 3D (spatial) video/audio, stereo sound rec.",Apple A18 Pro (3 nm),Hexa-core (2x4.05 GHz + 4x2.42 GHz),Apple GPU (6-core graphics),1/1/2024,0,460,high price,iOS,18,Large,4,Apple,Hexa-core,Apple,Face,4K
htc,HTC U23 Pro,399,256,12,5/18/2023,166.6 x 77.1 x 8.9 mm (6.56 x 3.04 x 0.35 in),205,"OLED, 120Hz",6.7,1080 x 2400,Android 13,1,USB Type-C 3.0,4600,"Snow White, Coffee Black","4K@30fps, 1080p@30fps, gyro-EIS",Qualcomm SM7450-AB Snapdragon 7 Gen 1 (4 nm),Octa-core (1x2.4 GHz Cortex-A710 & 3x2.36 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 644,1/1/2023,0,393,medium price,Android,13,Large,2,Qualcomm,Octa-core,Adreno,side,4K
huawei,Huawei P60 Pro,1143.72,512,12,3/31/2023,161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in),200,"LTPO OLED, 1B colors, 120Hz",6.67,1220 x 2700,"HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",1,"USB Type-C 3.1, OTG",4815,"Black, Green, Violet, Rococo Pearl","4K@30/60fps, 1080p@30/60fps, 1080p@960fps; gyro-EIS",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,1/1/2023,0,444,high price,HarmonyOS,3.1,Large,4,Qualcomm,Octa-core,Adreno,under,4K
huawei,Huawei nova 11 Pro,805.67,512,8,4/27/2023,164.3 x 74.4 x 7.9 mm (6.47 x 2.93 x 0.31 in),188,"OLED, 1B colors, HDR10, 120Hz",6.78,1200 x 2652,HarmonyOS 3.0,1,"USB Type-C 2.0, OTG",4500,"Black, Green, White, Gold","4K, 1080p, 720p@960fps, gyro-EIS",Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,1/1/2023,0,429,medium price,HarmonyOS,3,Large,4,Qualcomm,Octa-core,Adreno,under,4K
huawei,Huawei Pura 70 Pro,1300,512,12,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),220,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5050,"Black, White, Purple","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,medium price,EMUI,14.2,Large,3,Kirin,Octa-core,,under,4K
huawei,Huawei nova 12i,215.95,256,8,4/16/2024,163.3 x 74.7 x 8.4 mm (6.43 x 2.94 x 0.33 in),199,"IPS LCD, 90Hz",6.7,1080 x 2388,"EMUI 14, no Google Play Services",1,USB Type-C 2.0,5000,"Green, Black, White",1080p@30fps,Qualcomm Snapdragon 680 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,1/1/2024,0,391,medium price,EMUI,14,Large,3,Qualcomm,Octa-core,Adreno,side,1080p
huawei,Huawei P60 Pro,1290,512,12,3/31/2023,161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in),200,"LTPO OLED, 1B colors, 120Hz",6.67,1220 x 2700,"HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",1,"USB Type-C 3.1, OTG",4815,"Black, Green, Violet, Rococo Pearl","4K@30/60fps, 1080p@30/60fps, 1080p@960fps; gyro-EIS",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,1/1/2023,0,444,high price,HarmonyOS,3.1,Large,4,Qualcomm,Octa-core,Adreno,under,4K
huawei,Huawei Pura 70 Pro,1365.27,512,12,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),220,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5050,"Black, White, Purple","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,medium price,EMUI,14.2,Large,3,Kirin,Octa-core,,under,4K
huawei,Huawei Mate X3,2353.82,512,12,4/8/2023,Unfolded: 156.9 x 141.5 x 5.3 mm,239,"Foldable OLED, 1B colors, 120Hz",7.85,2224 x 2496,"HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",1,"USB Type-C 3.1, DisplayPort 1.2, OTG",4800,"Black, White, Violet, Dark Green, Gold","4K@30/60fps, 1080p@30/60fps, gyro-EIS",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,1/1/2023,1,426,high price,HarmonyOS,3.1,Large,5,Qualcomm,Octa-core,Adreno,side,4K
huawei,Huawei Pura 70,806.99,512,12,5/6/2024,157.6 x 74.3 x 8 mm (6.20 x 2.93 x 0.31 in),207,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.6,1256 x 2760,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",4900,"Black, White, Blue, Pink","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9000S1,Octa-core,8,1/1/2024,0,460,medium price,EMUI,14.2,Large,4,Kirin,Octa-core,,under,4K
huawei,Huawei nova 11,310.4,256,8,4/27/2023,161.3 x 75 x 6.9 mm (6.35 x 2.95 x 0.27 in),168,"OLED, 1B colors, HDR10, 120Hz",6.7,1084 x 2412,HarmonyOS 3.0,1,"USB Type-C 2.0, OTG",4500,"Black, Green, White, Gold","4K, 1080p, 720p@960fps, gyro-EIS",Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,1/1/2023,0,391,medium price,HarmonyOS,3,Large,4,Qualcomm,Octa-core,Adreno,under,4K
huawei,Huawei Pura 70 Ultra,1440,1000,16,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),226,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5200,"Black, White, Brown, Green","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,high price,EMUI,14.2,Large,4,Kirin,Octa-core,,under,4K
huawei,Huawei Pura 70 Pro,899.99,1000,12,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),220,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5050,"Black, White, Purple","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,medium price,EMUI,14.2,Large,3,Kirin,Octa-core,,under,4K
huawei,Huawei Pura 70 Pro,991.49,512,12,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),220,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5050,"Black, White, Purple","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,medium price,EMUI,14.2,Large,3,Kirin,Octa-core,,under,4K
huawei,Huawei Pura 70 Ultra,1381.58,1000,16,4/29/2024,162.6 x 75.1 x 8.4 mm (6.40 x 2.96 x 0.33 in),226,"LTPO OLED, 1B colors, HDR, 120Hz, 2500 nits (peak)",6.8,1260 x 2844,"EMUI 14.2 (International), HarmonyOS 4.2 (China)",1,"USB Type-C 3.1, OTG, DisplayPort 1.2",5200,"Black, White, Brown, Green","4K, 1080p, HDR, gyro-EIS, OIS",Kirin 9010 (7 nm),Octa-core (1x2.3 GHz Taishan Big & 3x2.18 GHz Taishan Mid & 4x1.55 GHz  Cortex-A510),8,1/1/2024,0,460,high price,EMUI,14.2,Large,4,Kirin,Octa-core,,under,4K
huawei,Huawei nova 11,394.19,256,8,4/27/2023,161.3 x 75 x 6.9 mm (6.35 x 2.95 x 0.27 in),168,"OLED, 1B colors, HDR10, 120Hz",6.7,1084 x 2412,HarmonyOS 3.0,1,"USB Type-C 2.0, OTG",4500,"Black, Green, White, Gold","4K, 1080p, 720p@960fps, gyro-EIS",Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,1/1/2023,0,391,medium price,HarmonyOS,3,Large,4,Qualcomm,Octa-core,Adreno,under,4K
